Audiofilename,Starttime,Endtime
BUK1_20181011_001004.wav,864.0,865.5
BUK1_20181011_001004.wav,866.0,866.5
BUK1_20181011_001004.wav,867.0,867.5
BUK1_20181011_001004.wav,868.0,869.0
BUK1_20181011_001004.wav,870.0,870.5
BUK1_20181011_001004.wav,871.0,872.0
BUK1_20181011_001004.wav,875.0,875.5
BUK1_20181011_001004.wav,877.5,878.0
BUK1_20181011_001004.wav,878.5,879.0
BUK1_20181011_001004.wav,880.5,881.0
BUK1_20181011_001004.wav,881.5,882.5
BUK1_20181011_001004.wav,883.5,884.0
BUK1_20181011_001004.wav,885.0,885.5
BUK1_20181011_001004.wav,886.5,887.0
BUK1_20181011_001004.wav,888.5,890.0
BUK1_20181011_001004.wav,891.0,892.0
BUK1_20181011_001004.wav,893.0,895.5
BUK1_20181011_001004.wav,897.5,900.5
BUK1_20181011_001004.wav,901.0,902.0
BUK1_20181011_001004.wav,902.5,906.0
BUK1_20181011_001004.wav,907.5,910.5
BUK1_20181011_001004.wav,911.0,912.5
BUK1_20181011_001004.wav,913.5,914.0
BUK1_20181011_001004.wav,914.5,916.0
BUK1_20181011_001004.wav,916.5,918.0
BUK1_20181011_001004.wav,918.5,919.5
BUK1_20181011_001004.wav,920.0,921.0
BUK1_20181011_001004.wav,924.5,928.0
BUK1_20181011_001004.wav,928.5,929.0
BUK1_20181011_001004.wav,929.5,930.0
BUK1_20181011_001004.wav,931.0,933.0
BUK1_20181011_001004.wav,934.0,934.5
BUK1_20181011_001004.wav,935.0,937.0
BUK1_20181011_001004.wav,938.0,939.0
BUK1_20181011_001004.wav,942.5,943.5
BUK1_20181011_001004.wav,945.0,945.5
BUK1_20181011_001004.wav,946.0,947.0
BUK1_20181011_001004.wav,948.0,950.5
BUK1_20181011_001004.wav,951.0,951.5
BUK1_20181011_001004.wav,952.5,954.5
BUK1_20181011_001004.wav,955.0,955.5
BUK1_20181011_001004.wav,957.0,958.5
BUK1_20181011_001004.wav,959.0,960.0
BUK1_20181011_001004.wav,961.5,962.5
BUK1_20181011_001004.wav,963.0,964.0
BUK1_20181011_001004.wav,964.5,967.5
BUK1_20181011_001004.wav,969.0,970.0
BUK1_20181011_001004.wav,970.5,971.0
BUK1_20181011_001004.wav,972.0,973.5
BUK1_20181011_001004.wav,974.0,977.5
BUK1_20181011_001004.wav,978.0,978.5
BUK1_20181011_001004.wav,979.5,981.0
BUK1_20181011_001004.wav,981.5,983.5
BUK1_20181011_001004.wav,984.0,987.0
BUK1_20181011_001004.wav,988.0,988.5
BUK1_20181011_001004.wav,989.5,990.5
BUK1_20181011_001004.wav,991.5,992.0
BUK1_20181011_001004.wav,992.5,993.0
BUK1_20181011_001004.wav,993.5,995.0
BUK1_20181011_001004.wav,997.0,998.5
BUK1_20181011_001004.wav,1000.5,1001.0
BUK1_20181011_001004.wav,1001.5,1004.5
BUK1_20181011_001004.wav,1006.0,1008.5
BUK1_20181011_001004.wav,1009.5,1010.5
BUK1_20181011_001004.wav,1011.0,1012.5
BUK1_20181011_001004.wav,1013.5,1014.0
BUK1_20181011_001004.wav,1015.5,1016.0
BUK1_20181011_001004.wav,1016.5,1018.0
BUK1_20181011_001004.wav,1019.5,1020.0
BUK1_20181011_001004.wav,1022.5,1024.0
BUK1_20181011_001004.wav,1025.5,1026.5
BUK1_20181011_001004.wav,1029.0,1030.0
BUK1_20181011_001004.wav,1030.5,1032.0
BUK1_20181011_001004.wav,1033.0,1033.5
BUK1_20181011_001004.wav,1034.5,1035.0
BUK1_20181011_001004.wav,1038.5,1042.0
BUK1_20181011_001004.wav,1042.5,1043.0
BUK1_20181011_001004.wav,1043.5,1044.0
BUK1_20181011_001004.wav,1044.5,1045.5
BUK1_20181011_001004.wav,1047.5,1048.0
BUK1_20181011_001004.wav,1048.5,1050.0
BUK1_20181011_001004.wav,1052.0,1052.5
BUK1_20181011_001004.wav,1054.0,1054.5
BUK1_20181011_001004.wav,1055.5,1057.0
BUK1_20181011_001004.wav,1057.5,1059.5
BUK1_20181011_001004.wav,1060.0,1061.0
BUK1_20181011_001004.wav,1061.5,1062.0
BUK1_20181011_001004.wav,1062.5,1063.0
BUK1_20181011_001004.wav,1063.5,1064.0
BUK1_20181011_001004.wav,1066.0,1066.5
BUK1_20181011_001004.wav,1068.0,1070.5
BUK1_20181011_001004.wav,1071.5,1072.0
BUK1_20181011_001004.wav,1073.5,1076.5
BUK1_20181011_001004.wav,1077.5,1078.0
BUK1_20181011_001004.wav,1079.5,1082.5
BUK1_20181011_001004.wav,1084.0,1084.5
BUK1_20181011_001004.wav,1085.0,1085.5
BUK1_20181011_001004.wav,1086.0,1086.5
BUK1_20181011_001004.wav,1088.0,1089.5
BUK1_20181011_001004.wav,1090.0,1092.0
BUK1_20181011_001004.wav,1092.5,1093.5
BUK1_20181011_001004.wav,1095.5,1096.0
BUK1_20181011_001004.wav,1098.0,1098.5
BUK1_20181011_001004.wav,1099.0,1099.5
BUK1_20181011_001004.wav,1100.0,1100.5
BUK1_20181011_001004.wav,1101.5,1102.0
BUK1_20181011_001004.wav,1104.0,1105.5
BUK1_20181011_001004.wav,1106.5,1107.5
BUK1_20181011_001004.wav,1109.0,1109.5
BUK1_20181011_001004.wav,1110.0,1111.0
BUK1_20181011_001004.wav,1111.5,1112.0
BUK1_20181011_001004.wav,1112.5,1113.0
BUK1_20181011_001004.wav,1113.5,1114.0
BUK1_20181011_001004.wav,1115.0,1115.5
BUK1_20181011_001004.wav,1117.0,1117.5
BUK1_20181011_001004.wav,1118.5,1119.5
BUK1_20181011_001004.wav,1121.0,1123.5
BUK1_20181011_001004.wav,1126.5,1128.5
BUK1_20181011_001004.wav,1130.5,1131.0
BUK1_20181011_001004.wav,1131.5,1133.0
BUK1_20181011_001004.wav,1133.5,1134.0
BUK1_20181011_001004.wav,1135.0,1136.0
BUK1_20181011_001004.wav,1136.5,1137.0
BUK1_20181011_001004.wav,1137.5,1138.5
BUK1_20181011_001004.wav,1139.0,1139.5
BUK1_20181011_001004.wav,1140.0,1142.5
BUK1_20181011_001004.wav,1143.0,1146.0
BUK1_20181011_001004.wav,1146.5,1147.0
BUK1_20181011_001004.wav,1147.5,1148.5
BUK1_20181011_001004.wav,1150.0,1151.5
BUK1_20181011_001004.wav,1153.0,1154.0
BUK1_20181011_001004.wav,1155.0,1156.5
BUK1_20181011_001004.wav,1157.5,1161.5
BUK1_20181011_001004.wav,1162.0,1165.5
BUK1_20181011_001004.wav,1166.5,1167.5
BUK1_20181011_001004.wav,1168.0,1168.5
BUK1_20181011_001004.wav,1169.5,1170.0
BUK1_20181011_001004.wav,1170.5,1171.0
BUK1_20181011_001004.wav,1171.5,1173.0
BUK1_20181011_001004.wav,1175.0,1175.5
BUK1_20181011_001004.wav,1176.0,1177.5
BUK1_20181011_001004.wav,1178.5,1180.0
BUK1_20181011_001004.wav,1181.5,1182.0
BUK1_20181011_001004.wav,1182.5,1184.5
BUK1_20181011_001004.wav,1185.0,1186.5
BUK1_20181011_001004.wav,1187.5,1190.0
BUK1_20181011_001004.wav,1190.5,1191.5
BUK1_20181011_001004.wav,1192.5,1193.0
BUK1_20181011_001004.wav,1194.0,1195.5
BUK1_20181011_001004.wav,1196.0,1196.5
BUK1_20181011_001004.wav,1197.0,1198.5
BUK1_20181011_001004.wav,1199.0,1200.5
BUK1_20181011_001004.wav,1201.5,1202.0
BUK1_20181011_001004.wav,1204.5,1205.5
BUK1_20181011_001004.wav,1206.5,1207.0
BUK1_20181011_001004.wav,1207.5,1208.0
BUK1_20181011_001004.wav,1209.0,1209.5
BUK1_20181011_001004.wav,1210.0,1212.5
BUK1_20181011_001004.wav,1216.0,1217.0
BUK1_20181011_001004.wav,1218.0,1218.5
BUK1_20181011_001004.wav,1220.0,1222.0
BUK1_20181011_001004.wav,1223.0,1223.5
BUK1_20181011_001004.wav,1224.0,1227.5
BUK1_20181011_001004.wav,1228.0,1230.0
BUK1_20181011_001004.wav,1230.5,1231.5
BUK1_20181011_001004.wav,1232.0,1232.5
BUK1_20181011_001004.wav,1233.5,1234.5
BUK1_20181011_001004.wav,1235.0,1237.5
BUK1_20181011_001004.wav,1238.5,1242.5
BUK1_20181011_001004.wav,1244.5,1245.0
BUK1_20181011_001004.wav,1245.5,1248.5
BUK1_20181011_001004.wav,1249.5,1252.5
BUK1_20181011_001004.wav,1253.0,1254.0
BUK1_20181011_001004.wav,1255.0,1255.5
BUK1_20181011_001004.wav,1256.5,1258.5
BUK1_20181011_001004.wav,1259.0,1260.5
BUK1_20181011_001004.wav,1261.5,1262.0
BUK1_20181011_001004.wav,1262.5,1263.5
BUK1_20181011_001004.wav,1264.0,1269.0
BUK1_20181011_001004.wav,1269.5,1273.0
BUK1_20181011_001004.wav,1274.5,1275.0
BUK1_20181011_001004.wav,1275.5,1276.0
BUK1_20181011_001004.wav,1276.5,1279.5
BUK1_20181011_001004.wav,1280.5,1281.0
BUK1_20181011_001004.wav,1281.5,1283.0
BUK1_20181011_001004.wav,1283.5,1284.0
BUK1_20181011_001004.wav,1289.5,1290.0
BUK1_20181011_001004.wav,1292.5,1293.0
BUK1_20181011_001004.wav,1293.5,1294.0
BUK1_20181011_001004.wav,1294.5,1295.5
BUK1_20181011_001004.wav,1296.0,1298.0
BUK1_20181011_001004.wav,1299.0,1299.5
BUK1_20181011_001004.wav,1300.0,1303.0
BUK1_20181011_001004.wav,1304.5,1305.5
BUK1_20181011_001004.wav,1306.0,1307.5
BUK1_20181011_001004.wav,1310.0,1311.0
BUK1_20181011_001004.wav,1311.5,1312.0
BUK1_20181011_001004.wav,1313.0,1315.0
BUK1_20181011_001004.wav,1316.0,1317.5
BUK1_20181011_001004.wav,1318.0,1320.0
BUK1_20181011_001004.wav,1321.0,1322.0
BUK1_20181011_001004.wav,1322.5,1323.0
BUK1_20181011_001004.wav,1323.5,1325.0
BUK1_20181011_001004.wav,1327.0,1328.5
BUK1_20181011_001004.wav,1329.0,1331.0
BUK1_20181011_001004.wav,1332.5,1333.0
BUK1_20181011_001004.wav,1333.5,1335.0
BUK1_20181011_001004.wav,1336.0,1337.5
BUK1_20181011_001004.wav,1338.5,1339.5
BUK1_20181011_001004.wav,1340.0,1340.5
BUK1_20181011_001004.wav,1341.0,1341.5
BUK1_20181011_001004.wav,1342.0,1344.0
BUK1_20181011_001004.wav,1345.5,1346.0
BUK1_20181011_001004.wav,1346.5,1347.0
BUK1_20181011_001004.wav,1348.0,1348.5
BUK1_20181011_001004.wav,1349.0,1350.0
BUK1_20181011_001004.wav,1350.5,1351.0
BUK1_20181011_001004.wav,1351.5,1355.5
BUK1_20181011_001004.wav,1357.0,1360.0
BUK1_20181011_001004.wav,1361.0,1362.0
BUK1_20181011_001004.wav,1363.0,1363.5
BUK1_20181011_001004.wav,1364.0,1365.5
BUK1_20181011_001004.wav,1367.5,1368.5
BUK1_20181011_001004.wav,1369.0,1369.5
BUK1_20181011_001004.wav,1372.0,1374.5
BUK1_20181011_001004.wav,1375.0,1377.0
BUK1_20181011_001004.wav,1377.5,1378.0
BUK1_20181011_001004.wav,1379.0,1380.5
BUK1_20181011_001004.wav,1381.0,1381.5
BUK1_20181011_001004.wav,1384.0,1386.5
BUK1_20181011_001004.wav,1387.0,1388.0
BUK1_20181011_001004.wav,1389.0,1389.5
BUK1_20181011_001004.wav,1391.5,1393.0
BUK1_20181011_001004.wav,1393.5,1394.5
BUK1_20181011_001004.wav,1396.5,1397.5
BUK1_20181011_001004.wav,1398.5,1399.5
BUK1_20181011_001004.wav,1401.0,1401.5
BUK1_20181011_001004.wav,1402.0,1403.0
BUK1_20181011_001004.wav,1403.5,1404.0
BUK1_20181011_001004.wav,1406.5,1407.5
BUK1_20181011_001004.wav,1411.5,1412.0
BUK1_20181011_001004.wav,1412.5,1414.0
BUK1_20181011_001004.wav,1415.0,1415.5
BUK1_20181011_001004.wav,1416.0,1417.5
BUK1_20181011_001004.wav,1422.5,1423.0
BUK1_20181011_001004.wav,1424.5,1425.5
BUK1_20181011_001004.wav,1426.5,1427.5
BUK1_20181011_001004.wav,1428.0,1429.5
BUK1_20181011_001004.wav,1430.0,1430.5
BUK1_20181011_001004.wav,1431.5,1432.0
BUK1_20181011_001004.wav,1433.5,1436.5
BUK1_20181011_001004.wav,1438.5,1439.0
BUK1_20181011_001004.wav,1439.5,1442.5
BUK1_20181011_001004.wav,1443.0,1444.0
BUK1_20181011_001004.wav,1444.5,1446.0
BUK1_20181011_001004.wav,1446.5,1447.0
BUK1_20181011_001004.wav,1448.0,1449.0
BUK1_20181011_001004.wav,1449.5,1450.5
BUK1_20181011_001004.wav,1451.5,1452.5
BUK1_20181011_001004.wav,1454.0,1455.5
BUK1_20181011_001004.wav,1456.5,1458.5
BUK1_20181011_001004.wav,1459.5,1460.0
BUK1_20181011_001004.wav,1462.5,1463.5
BUK1_20181011_001004.wav,1464.0,1466.5
BUK1_20181011_001004.wav,1467.5,1468.0
BUK1_20181011_001004.wav,1469.0,1474.5
BUK1_20181011_001004.wav,1475.0,1477.5
BUK1_20181011_001004.wav,1478.5,1479.5
BUK1_20181011_001004.wav,1481.0,1482.5
BUK1_20181011_001004.wav,1484.5,1485.5
BUK1_20181011_001004.wav,1487.5,1488.5
BUK1_20181011_001004.wav,1489.0,1489.5
BUK1_20181011_001004.wav,1490.0,1491.0
BUK1_20181011_001004.wav,1493.5,1495.0
BUK1_20181011_001004.wav,1495.5,1496.5
BUK1_20181011_001004.wav,1497.5,1498.5
BUK1_20181011_001004.wav,1500.0,1500.5
BUK1_20181011_001004.wav,1503.0,1505.0
BUK1_20181011_001004.wav,1505.5,1506.0
BUK1_20181011_001004.wav,1508.0,1508.5
BUK1_20181011_001004.wav,1509.5,1510.0
BUK1_20181011_001004.wav,1513.0,1514.5
BUK1_20181011_001004.wav,1516.5,1517.5
BUK1_20181011_001004.wav,1519.0,1521.0
BUK1_20181011_001004.wav,1522.5,1523.0
BUK1_20181011_001004.wav,1523.5,1524.5
BUK1_20181011_001004.wav,1525.0,1526.0
BUK1_20181011_001004.wav,1526.5,1527.5
BUK1_20181011_001004.wav,1530.0,1530.5
BUK1_20181011_001004.wav,1531.5,1532.0
BUK1_20181011_001004.wav,1532.5,1533.5
BUK1_20181011_001004.wav,1534.5,1535.0
BUK1_20181011_001004.wav,1536.0,1536.5
BUK1_20181011_001004.wav,1537.0,1537.5
BUK1_20181011_001004.wav,1539.0,1541.0
BUK1_20181011_001004.wav,1542.0,1542.5
BUK1_20181011_001004.wav,1543.0,1544.0
BUK1_20181011_001004.wav,1545.0,1546.0
BUK1_20181011_001004.wav,1546.5,1547.5
BUK1_20181011_001004.wav,1548.0,1549.0
BUK1_20181011_001004.wav,1550.0,1551.0
BUK1_20181011_001004.wav,1551.5,1552.5
BUK1_20181011_001004.wav,1554.0,1554.5
BUK1_20181011_001004.wav,1555.0,1556.5
BUK1_20181011_001004.wav,1557.5,1558.0
BUK1_20181011_001004.wav,1558.5,1559.0
BUK1_20181011_001004.wav,1559.5,1561.0
BUK1_20181011_001004.wav,1562.5,1565.5
BUK1_20181011_001004.wav,1567.0,1570.0
BUK1_20181011_001004.wav,1571.5,1573.5
BUK1_20181011_001004.wav,1575.0,1576.5
BUK1_20181011_001004.wav,1577.0,1579.5
BUK1_20181011_001004.wav,1581.0,1582.0
BUK1_20181011_001004.wav,1583.0,1584.5
BUK1_20181011_001004.wav,1587.5,1588.5
BUK1_20181011_001004.wav,1589.5,1590.0
BUK1_20181011_001004.wav,1590.5,1591.0
BUK1_20181011_001004.wav,1592.0,1594.5
BUK1_20181011_001004.wav,1595.0,1595.5
BUK1_20181011_001004.wav,1596.5,1599.0
BUK1_20181011_001004.wav,1600.0,1600.5
BUK1_20181011_001004.wav,1601.0,1601.5
BUK1_20181011_001004.wav,1602.0,1603.5
BUK1_20181011_001004.wav,1604.5,1605.5
BUK1_20181011_001004.wav,1606.0,1607.0
BUK1_20181011_001004.wav,1607.5,1608.0
BUK1_20181011_001004.wav,1609.0,1610.5
BUK1_20181011_001004.wav,1611.0,1612.0
BUK1_20181011_001004.wav,1612.5,1616.5
BUK1_20181011_001004.wav,1618.5,1619.0
BUK1_20181011_001004.wav,1619.5,1620.0
BUK1_20181011_001004.wav,1620.5,1621.0
BUK1_20181011_001004.wav,1622.0,1623.0
BUK1_20181011_001004.wav,1623.5,1625.5
BUK1_20181011_001004.wav,1627.5,1630.5
BUK1_20181011_001004.wav,1631.5,1632.0
BUK1_20181011_001004.wav,1632.5,1633.5
BUK1_20181011_001004.wav,1634.0,1635.0
BUK1_20181011_001004.wav,1636.5,1637.0
BUK1_20181011_001004.wav,1637.5,1640.0
BUK1_20181011_001004.wav,1640.5,1641.0
BUK1_20181011_001004.wav,1641.5,1642.0
BUK1_20181011_001004.wav,1642.5,1643.0
BUK1_20181011_001004.wav,1643.5,1644.5
BUK1_20181011_001004.wav,1645.0,1646.5
BUK1_20181011_001004.wav,1647.5,1648.0
BUK1_20181011_001004.wav,1648.5,1653.5
BUK1_20181011_001004.wav,1654.0,1656.0
BUK1_20181011_001004.wav,1657.0,1657.5
BUK1_20181011_001004.wav,1660.0,1661.5
BUK1_20181011_001004.wav,1663.0,1666.5
BUK1_20181011_001004.wav,1670.0,1670.5
BUK1_20181011_001004.wav,1671.0,1673.0
BUK1_20181011_001004.wav,1673.5,1674.0
BUK1_20181011_001004.wav,1674.5,1676.5
BUK1_20181011_001004.wav,1677.0,1678.0
BUK1_20181011_001004.wav,1679.0,1680.0
BUK1_20181011_001004.wav,1680.5,1682.0
BUK1_20181011_001004.wav,1682.5,1684.0
BUK1_20181011_001004.wav,1686.0,1687.5
BUK1_20181011_001004.wav,1688.0,1689.5
BUK1_20181011_001004.wav,1690.5,1691.0
BUK1_20181011_001004.wav,1691.5,1696.5
BUK1_20181011_001004.wav,1697.0,1697.5
BUK1_20181011_001004.wav,1698.0,1700.0
BUK1_20181011_001004.wav,1700.5,1701.0
BUK1_20181011_001004.wav,1702.0,1706.0
BUK1_20181011_001004.wav,1707.0,1707.5
BUK1_20181011_001004.wav,1708.0,1708.5
BUK1_20181011_001004.wav,1709.5,1711.0
BUK1_20181011_001004.wav,1711.5,1712.0
BUK1_20181011_001004.wav,1714.0,1715.5
BUK1_20181011_001004.wav,1717.0,1717.5
BUK1_20181011_001004.wav,1719.0,1720.0
BUK1_20181011_001004.wav,1720.5,1721.5
BUK1_20181011_001004.wav,1722.5,1723.0
BUK1_20181011_001004.wav,1723.5,1724.5
BUK1_20181011_001004.wav,1726.5,1727.5
BUK1_20181011_001004.wav,1729.0,1731.0
BUK1_20181011_001004.wav,1731.5,1734.0
BUK1_20181011_001004.wav,1734.5,1735.0
BUK1_20181011_001004.wav,1736.0,1736.5
BUK1_20181011_001004.wav,1738.0,1739.0
BUK1_20181011_001004.wav,1739.5,1741.0
BUK1_20181011_001004.wav,1742.0,1744.5
BUK1_20181011_001004.wav,1745.0,1747.0
BUK1_20181011_001004.wav,1747.5,1748.5
BUK1_20181011_001004.wav,1749.0,1749.5
BUK1_20181011_001004.wav,1750.5,1751.5
BUK1_20181011_001004.wav,1752.0,1753.5
BUK1_20181011_001004.wav,1755.0,1756.5
BUK1_20181011_001004.wav,1757.5,1759.5
BUK1_20181011_001004.wav,1760.0,1762.5
BUK1_20181011_001004.wav,1763.5,1764.0
BUK1_20181011_001004.wav,1764.5,1766.0
BUK1_20181011_001004.wav,1766.5,1768.5
BUK1_20181011_001004.wav,1769.0,1769.5
BUK1_20181011_001004.wav,1770.0,1771.5
BUK1_20181011_001004.wav,1772.0,1774.0
BUK1_20181011_001004.wav,1774.5,1775.5
BUK1_20181011_001004.wav,1776.0,1777.5
BUK1_20181011_001004.wav,1778.0,1786.5
BUK1_20181011_001004.wav,1787.0,1791.0
BUK1_20181011_001004.wav,1791.5,1793.5
BUK1_20181011_001004.wav,1794.0,1795.0
BUK1_20181011_001004.wav,1796.5,1797.0
BUK1_20181011_001004.wav,1798.0,1798.5
BUK1_20181011_001004.wav,1799.0,1800.0
BUK1_20181011_001004.wav,1800.5,1801.0
BUK1_20181013_023504.wav,0.0,1.0
BUK1_20181013_023504.wav,2.5,3.0
BUK1_20181013_023504.wav,4.0,4.5
BUK1_20181013_023504.wav,5.0,5.5
BUK1_20181013_023504.wav,6.0,8.5
BUK1_20181013_023504.wav,9.5,13.5
BUK1_20181013_023504.wav,15.0,20.5
BUK1_20181013_023504.wav,21.0,22.0
BUK1_20181013_023504.wav,22.5,25.0
BUK1_20181013_023504.wav,26.0,38.0
BUK1_20181013_023504.wav,38.5,39.5
BUK1_20181013_023504.wav,40.0,43.0
BUK1_20181013_023504.wav,43.5,44.0
BUK1_20181013_023504.wav,44.5,48.0
BUK1_20181013_023504.wav,49.5,52.0
BUK1_20181013_023504.wav,53.0,54.5
BUK1_20181013_023504.wav,56.0,63.0
BUK1_20181013_023504.wav,63.5,65.0
BUK1_20181013_023504.wav,65.5,68.5
BUK1_20181013_023504.wav,69.0,69.5
BUK1_20181013_023504.wav,70.0,71.0
BUK1_20181013_023504.wav,74.5,77.0
BUK1_20181013_023504.wav,78.5,79.5
BUK1_20181013_023504.wav,80.5,82.5
BUK1_20181013_023504.wav,83.5,84.0
BUK1_20181013_023504.wav,84.5,93.0
BUK1_20181013_023504.wav,93.5,94.5
BUK1_20181013_023504.wav,95.0,95.5
BUK1_20181013_023504.wav,96.0,98.0
BUK1_20181013_023504.wav,98.5,99.0
BUK1_20181013_023504.wav,99.5,104.5
BUK1_20181013_023504.wav,105.5,110.5
BUK1_20181013_023504.wav,111.0,134.0
BUK1_20181013_023504.wav,134.5,135.0
BUK1_20181013_023504.wav,136.0,146.5
BUK1_20181013_023504.wav,147.0,151.0
BUK1_20181013_023504.wav,152.0,157.0
BUK1_20181013_023504.wav,158.5,159.0
BUK1_20181013_023504.wav,160.0,162.5
BUK1_20181013_023504.wav,163.5,168.0
BUK1_20181013_023504.wav,169.5,173.0
BUK1_20181013_023504.wav,173.5,177.0
BUK1_20181013_023504.wav,177.5,179.5
BUK1_20181013_023504.wav,180.5,183.5
BUK1_20181013_023504.wav,184.0,189.0
BUK1_20181013_023504.wav,189.5,195.0
BUK1_20181013_023504.wav,196.5,203.0
BUK1_20181013_023504.wav,204.0,204.5
BUK1_20181013_023504.wav,205.5,208.0
BUK1_20181013_023504.wav,209.5,213.5
BUK1_20181013_023504.wav,214.0,225.0
BUK1_20181013_023504.wav,226.0,229.5
BUK1_20181013_023504.wav,230.0,231.5
BUK1_20181013_023504.wav,232.0,237.0
BUK1_20181013_023504.wav,238.5,258.5
BUK1_20181013_023504.wav,259.0,261.0
BUK1_20181013_023504.wav,261.5,264.5
BUK1_20181013_023504.wav,265.0,270.5
BUK1_20181013_023504.wav,271.0,271.5
BUK1_20181013_023504.wav,272.5,277.0
BUK1_20181013_023504.wav,279.0,281.0
BUK1_20181013_023504.wav,281.5,284.0
BUK1_20181013_023504.wav,284.5,299.0
BUK1_20181013_023504.wav,301.0,303.0
BUK1_20181013_023504.wav,303.5,304.5
BUK1_20181013_023504.wav,305.0,305.5
BUK1_20181013_023504.wav,307.0,308.0
BUK1_20181013_023504.wav,308.5,311.0
BUK1_20181013_023504.wav,313.5,315.0
BUK1_20181013_023504.wav,316.5,319.5
BUK1_20181013_023504.wav,320.0,325.5
BUK1_20181013_023504.wav,326.5,327.0
BUK1_20181013_023504.wav,327.5,329.0
BUK1_20181013_023504.wav,329.5,332.5
BUK1_20181013_023504.wav,334.5,337.5
BUK1_20181013_023504.wav,339.5,341.5
BUK1_20181013_023504.wav,342.5,345.5
BUK1_20181013_023504.wav,347.0,351.0
BUK1_20181013_023504.wav,351.5,365.5
BUK1_20181013_023504.wav,367.0,370.0
BUK1_20181013_023504.wav,370.5,374.0
BUK1_20181013_023504.wav,374.5,385.5
BUK1_20181013_023504.wav,386.0,398.0
BUK1_20181013_023504.wav,398.5,413.5
BUK1_20181013_023504.wav,414.0,415.5
BUK1_20181013_023504.wav,416.0,424.0
BUK1_20181013_023504.wav,424.5,425.0
BUK1_20181013_023504.wav,425.5,429.5
BUK1_20181013_023504.wav,430.5,433.0
BUK1_20181013_023504.wav,433.5,434.0
BUK1_20181013_023504.wav,434.5,435.0
BUK1_20181013_023504.wav,435.5,438.5
BUK1_20181013_023504.wav,439.0,446.0
BUK1_20181013_023504.wav,446.5,458.5
BUK1_20181013_023504.wav,459.0,460.5
BUK1_20181013_023504.wav,461.5,465.0
BUK1_20181013_023504.wav,465.5,466.5
BUK1_20181013_023504.wav,467.5,472.5
BUK1_20181013_023504.wav,473.0,473.5
BUK1_20181013_023504.wav,474.0,477.5
BUK1_20181013_023504.wav,478.0,484.0
BUK1_20181013_023504.wav,485.0,485.5
BUK1_20181013_023504.wav,486.5,488.5
BUK1_20181013_023504.wav,490.0,500.5
BUK1_20181013_023504.wav,501.0,502.0
BUK1_20181013_023504.wav,502.5,528.5
BUK1_20181013_023504.wav,530.0,534.0
BUK1_20181013_023504.wav,534.5,557.0
BUK1_20181013_023504.wav,558.0,563.0
BUK1_20181013_023504.wav,564.0,567.0
BUK1_20181013_023504.wav,567.5,569.0
BUK1_20181013_023504.wav,569.5,570.0
BUK1_20181013_023504.wav,571.0,582.5
BUK1_20181013_023504.wav,583.5,586.0
BUK1_20181013_023504.wav,587.5,589.5
BUK1_20181013_023504.wav,590.0,590.5
BUK1_20181013_023504.wav,591.0,595.0
BUK1_20181013_023504.wav,595.5,603.5
BUK1_20181013_023504.wav,604.0,607.0
BUK1_20181013_023504.wav,608.0,611.5
BUK1_20181013_023504.wav,613.0,618.0
BUK1_20181013_023504.wav,619.0,623.0
BUK1_20181013_023504.wav,623.5,637.5
BUK1_20181013_023504.wav,638.0,643.0
BUK1_20181013_023504.wav,643.5,644.5
BUK1_20181013_023504.wav,645.5,659.0
BUK1_20181013_023504.wav,659.5,662.5
BUK1_20181013_023504.wav,663.0,667.5
BUK1_20181013_023504.wav,668.0,669.5
BUK1_20181013_023504.wav,670.0,671.5
BUK1_20181013_023504.wav,672.0,678.5
BUK1_20181013_023504.wav,679.0,684.5
BUK1_20181013_023504.wav,685.0,688.5
BUK1_20181013_023504.wav,691.5,694.0
BUK1_20181013_023504.wav,695.0,696.5
BUK1_20181013_023504.wav,697.0,697.5
BUK1_20181013_023504.wav,698.0,699.0
BUK1_20181013_023504.wav,700.0,714.5
BUK1_20181013_023504.wav,715.0,716.0
BUK1_20181013_023504.wav,716.5,723.0
BUK1_20181013_023504.wav,723.5,735.5
BUK1_20181013_023504.wav,736.0,740.0
BUK1_20181013_023504.wav,742.5,744.0
BUK1_20181013_023504.wav,744.5,748.5
BUK1_20181013_023504.wav,749.0,765.0
BUK1_20181013_023504.wav,765.5,783.0
BUK1_20181013_023504.wav,784.5,787.5
BUK1_20181013_023504.wav,789.5,810.5
BUK1_20181013_023504.wav,811.0,814.5
BUK1_20181013_023504.wav,815.0,827.0
BUK1_20181013_023504.wav,828.5,829.5
BUK1_20181013_023504.wav,830.0,842.0
BUK1_20181013_023504.wav,843.0,844.5
BUK1_20181013_023504.wav,845.0,845.5
BUK1_20181013_023504.wav,846.0,855.5
BUK1_20181013_023504.wav,856.0,861.5
BUK1_20181013_023504.wav,862.5,864.0
BUK1_20181013_023504.wav,864.5,879.5
BUK1_20181013_023504.wav,880.0,886.0
BUK1_20181013_023504.wav,886.5,890.5
BUK1_20181013_023504.wav,891.0,898.5
BUK1_20181013_023504.wav,899.0,902.0
BUK1_20181013_023504.wav,903.5,905.0
BUK1_20181013_023504.wav,906.5,910.5
BUK1_20181013_023504.wav,911.5,914.5
